[0.5593763819937111, 0.461507273274243, 0.6322255784343493, 1]
[0.6682480902287613, 0.5660032343793135, 0.2339925063472822, 1]
[0.424049393741064, 0.40927148227074184, 0.5581942433833593, 1]
[0.7339097470040126, 0.27364750840663177, 0.49302795697797774, 1]
[0.8824190298483771, 0.8819903986243797, 0.8030512655616758, 1]
[0.9463806895245646, 0.22537661889044946, 0.9530924518397539, 1]
[0.9932157628242673, 0.6144362427512576, 0.04968679701048917, 1]
[0.6021744147460764, 0.003786776604872144, 0.3651581058557337, 1]
[0.6560560729176932, 0.8690161774019773, 0.11570780953015769, 1]
[0.7430760119480488, 0.3438778853133476, 0.15302335256166644, 1]
[0.3578974964568983, 0.02743485673577417, 0.49264236504092096, 1]
[0.017981281772322166, 0.5676211805177416, 0.9498558352322861, 1]
[0.3317439419467011, 0.25028309024953954, 0.6742317328246766, 1]
[0.3971010179207419, 0.6902547157711428, 0.07470679872022368, 1]
[0.32862283524762304, 0.11184617537617458, 0.654997624149116, 1]
[0.7395070123403577, 0.3488848380810259, 0.8255600414053688, 1]
[0.8926370919780248, 0.9379789045521453, 0.1854030153189552, 1]
[0.15672077296265297, 0.8577105282058659, 0.05366982119200159, 1]
[0.1683797069887687, 0.6525167758725441, 0.5968967264236084, 1]
[0.9443067385110885, 0.09521494962236099, 0.6338830699292186, 1]
[0.031326993722722296, 0.9997360668300025, 0.48103919741843704, 1]
[0.4951251026117488, 0.7578587771644362, 0.6303741194308702, 1]
[0.17726250329677173, 0.7455963204608915, 0.05873411104996551, 1]
[0.644817900115827, 0.03633242726649577, 0.6693457344346355, 1]
[0.9586836779053389, 0.6923297396832543, 0.3770477227763396, 1]
[0.09837105676615054, 0.8406460045377652, 0.034904275525626915, 1]
[0.38473298973349745, 0.9468043908710506, 0.608249602403294, 1]
[0.937654737612387, 0.16657761443080266, 0.8700299770465522, 1]
[0.9063119599006051, 0.7619586099736537, 0.9588900451269193, 1]
[0.2724278240551823, 0.8473946988239722, 0.4463097780877945, 1]
[0.4692514860602245, 0.0035484086267654202, 0.0863597362143782, 1]
[0.6623087031102624, 0.6508079533149735, 0.7823294626887807, 1]
[0.7517925900484904, 0.9433640256833709, 0.5727487864934381, 1]
[0.3023003557094919, 0.14550974951187345, 0.7653228330729327, 1]
[0.3458042999966012, 0.37450454996383453, 0.12716644334111749, 1]
[0.775495341235985, 0.6673725504860042, 0.7815052219855465, 1]
[0.8579090651800038, 0.6852371664544358, 0.9361749136830974, 1]
[0.9092483698310377, 0.9120413678263959, 0.41534646423629107, 1]
[0.26486456668718483, 0.4892003538949895, 0.32515382324280373, 1]
[0.3826420744459338, 0.8824428439234339, 0.9014617378646659, 1]
[0.9106847148486001, 0.9593925282918043, 0.03600305252826941, 1]
[0.6113839712847223, 0.1859899912427202, 0.3638746488501089, 1]
[0.3958859293710588, 0.35694585305602433, 0.6495341690232419, 1]
[0.47623900514461226, 0.30199589983855346, 0.7075047365313994, 1]
[0.4395133995146636, 0.9245744877474539, 0.6645866571631255, 1]
[0.5309873856592875, 0.9667775939700088, 0.7726550468526481, 1]
[0.04151507112298758, 0.1340293928200733, 0.8437945144103092, 1]
[0.24542619807259702, 0.7802652606194315, 0.6708082898186865, 1]
[0.854500709117574, 0.5882367687745987, 0.2302241819376476, 1]
[0.4156465418656555, 0.042716247131938334, 0.635854950638842, 1]
[0.4994023789978439, 0.7546565937277446, 0.9423336535947582, 1]
[0.2235934525995139, 0.869488484767716, 0.36562097120246984, 1]
[0.622944018537512, 0.18962905443471756, 0.738394094560501, 1]
[0.29779482250628686, 0.15073395525045152, 0.42347475356637876, 1]
[0.4459992023004, 0.13392643009910765, 0.9017764990718442, 1]
[0.11325479006316153, 0.4334662717927308, 0.3707787719805741, 1]
[0.7785033114001916, 0.7479366901653258, 0.43795672990623935, 1]
[0.5132842436589353, 0.25667947334404273, 0.9761203243491523, 1]
[0.23933046335544195, 0.3370071536383469, 0.02369787990344374, 1]
[0.6414903408796383, 0.16428829857087168, 0.09101455237017875, 1]
[0.9621873363369392, 0.3660934359525351, 0.5781764783855344, 1]
[0.7140757302579189, 0.8453825932242177, 0.7157431429861253, 1]
[0.01143007207263036, 0.15809302527610392, 0.32893227344339204, 1]
[0.9721906292251179, 0.9523341618638221, 0.66487021977863, 1]
[0.4163505352825959, 0.5783782377672664, 0.05017878425122946, 1]
[0.9628274616000523, 0.05534656394818405, 0.6681915768510008, 1]
[0.8918684979831434, 0.48227896213285726, 0.37057311736831, 1]
[0.3841901429821194, 0.6319723988507026, 0.8748761570848611, 1]
[0.1172831438380425, 0.8825365236142654, 0.028807776880619418, 1]
[0.7662728314705795, 0.9120204456267942, 0.035699526939675486, 1]
[0.30919996120111504, 0.479183091427829, 0.347419421328352, 1]
[0.9690486334825784, 0.5023966058238111, 0.3029432991519647, 1]
[0.6674585493158217, 0.05352381578778309, 0.6861630234663568, 1]
[0.16540293553796115, 0.3268536007047297, 0.10715921006549167, 1]
[0.5115886866435162, 0.6564496062547764, 0.35192257068997523, 1]
[0.7521666263271115, 0.485359757685505, 0.8774238306168239, 1]
[0.4292182680253085, 0.2957157099398685, 0.012703065927278434, 1]
[0.2868572910612738, 0.47714220534181306, 0.6290430842811591, 1]
[0.0342854446132973, 0.49407767156399984, 0.8100816038245231, 1]
[0.5987307650865957, 0.6358330641702583, 0.7896809436880793, 1]
[0.09744144665179633, 0.7291388710913191, 0.34325562919728825, 1]
